id,company,assignee,title,inventor/author,priority.date,filing/creation.date,publication.date,grant.date,result.link,representative.figure.link,inventorlocation
US-2736356-A,Goodyear,"Chance Vought Aircraft Inc, Goodyear Tire & Rubber",Expellant bladder type fuel cell ,"Edward E Bender, Jr Clifford Oates, Walter J Phane",20015,20015,20513,20513,https://patents.google.com/patent/US2736356A/en,https://patentimages.storage.googleapis.com/b6/e5/ad/3f68922b6268f3/US2736356-drawings-page-1.png,"alif., and Walter J. Phaue, Cuyahoga Falls, Ohio, "
US-2850252-A,Goodyear,Goodyear Tire & Rubber,Inflatable mat structure ,Charles J Ford,19212,19212,21430,21430,https://patents.google.com/patent/US2850252A/en,https://patentimages.storage.googleapis.com/20/39/28/f58233024b0447/US2850252-drawings-page-1.png,"ABLE MAT STRUCTURE *Charles 1. Ford, Akron, Ohio, "
US-2850026-A,Goodyear,Goodyear Aircraft Corp,Airplane hangar ,Earl W Leatherman,19906,19906,21430,21430,https://patents.google.com/patent/US2850026A/en,https://patentimages.storage.googleapis.com/e2/82/9c/18e08152f6bdb0/US2850026-drawings-page-1.png," AIRPLANE HAYGAR Earl W. Leatherman, Akron, Ohio, "
US-2554178-A,Goodyear,Goodyear Aircraft Corp,Purging device for fuel tanks ,Maynard L Flickinger,17979,17979,18770,18770,https://patents.google.com/patent/US2554178A/en,https://patentimages.storage.googleapis.com/9e/9e/be/c03baf50db34d8/US2554178-drawings-page-1.png,"OR FUEL TANKS Maynard L. Flickinger, Akron, Ohio, "
US-2937051-A,Goodyear,Goodyear Tire & Rubber,Wheel constant slip control device and method of braking ,Frank H Highley,20939,20939,22053,22053,https://patents.google.com/patent/US2937051A/en,https://patentimages.storage.googleapis.com/07/6d/c2/c2fe5b779aa637/US2937051-drawings-page-1.png,"METHOD OF BRAKING Frank H. Highley, Canton, Ohio, "
US-2998601-A,Goodyear,Goodyear Tire & Rubber,Container for shock sensitive objects and method of manufacture therefor ,"Raymond J Namsick, Casimir T Wittl, Frank J Jenkins",21275,21275,22522,22522,https://patents.google.com/patent/US2998601A/en,https://patentimages.storage.googleapis.com/b6/c7/17/69fd47e5d36e01/US2998601-drawings-page-1.png,"t], Tallmadge, and Frank J. Jenkins, Akron, Ohio, "
US-2967573-A,Goodyear,Goodyear Aircraft Corp,Pneumatic airfoil ,Jr William C Johnson,20011,20011,22291,22291,https://patents.google.com/patent/US2967573A/en,https://patentimages.storage.googleapis.com/dd/1c/a0/1c9e497ca8dde2/US2967573-drawings-page-1.png,"IC AIRFOIL William C. Johnson, Jr., Mantua, Ohio, "
US-2078532-A,Goodyear,Goodyear Zeppelin Corp,Ballast water recovery for airships ,Wilhelm O L Fischer,12446,12446,13632,13632,https://patents.google.com/patent/US2078532A/en,https://patentimages.storage.googleapis.com/44/c2/14/d41a73121eb7d5/US2078532-drawings-page-1.png,"OR AIRS HIPS 
Wilhelm 0. L. Fischer, Akron, Ohio, "
US-2638138-A,Goodyear,Goodyear Aircraft Corp,Fuel cell supporting enclosure ,Leonard J Proebstle,17905,17905,19491,19491,https://patents.google.com/patent/US2638138A/en,https://patentimages.storage.googleapis.com/5e/5e/58/9585187b8fbba2/US2638138-drawings-page-1.png,"G ENCLOSURE Leonard J Proebstle, Massillon, Ohio, "
US-2941762-A,Goodyear,Goodyear Aircraft Corp,Fuel cell ,"Blair J Thomas, Robert S Ross, Roger L Wolcott",21298,21298,22088,22088,https://patents.google.com/patent/US2941762A/en,https://patentimages.storage.googleapis.com/e3/e2/56/200e9c19b23864/US2941762-drawings-page-1.png,", Cleveland, and Roger L. Wolcott, Atwater, Ohio, "
US-2764263-A,Goodyear,Goodyear Tire & Rubber,Brake torque limiter ,Carl E Bricker,19232,19232,20723,20723,https://patents.google.com/patent/US2764263A/en,https://patentimages.storage.googleapis.com/e6/5d/31/0ad945cca92a6b/US2764263-drawings-page-1.png,"AKE TORQUE LIMITER Carl E. Bricker, Akron, Ohio, ,"
US-2930026-A,Goodyear,Goodyear Tire & Rubber,Skid warning system ,John R Steigerwald,20883,20883,21997,21997,https://patents.google.com/patent/US2930026A/en,https://patentimages.storage.googleapis.com/47/b3/3c/101ab5604e67c5/US2930026-drawings-page-1.png,"WARNING SYSTEM John R. Steigerwald, Canton, Ohio, "
US-2927302-A,Goodyear,Goodyear Tire & Rubber,Audible and/or visual skid warning systems ,John R Steigerwald,21123,21123,21976,21976,https://patents.google.com/patent/US2927302A/en,https://patentimages.storage.googleapis.com/3a/72/6e/264ee2c08391a2/US2927302-drawings-page-1.png,"ARNING SYSTEMS John R. Steigerwald, Canton, Ohio, "
US-2197568-A,Goodyear,Goodyear Zeppelin Corp,Airship ,Lloyd H Donnell,13304,13304,14717,14717,https://patents.google.com/patent/US2197568A/en,https://patentimages.storage.googleapis.com/d7/a1/47/f0546f4836ca5c/US2197568-drawings-page-1.png,"ED STATES AIRSHIP Lloyd H. Donnell, Akron, Ohio, 
"
US-2944773-A,Goodyear,Goodyear Tire & Rubber,Means for automatically adjusting aircraft brake pressure ,Frank H Highley,20816,20816,22109,22109,https://patents.google.com/patent/US2944773A/en,https://patentimages.storage.googleapis.com/b4/47/de/b2719309b6bae4/US2944773-drawings-page-1.png,"AIRCRAFT BRAKE T Frank H. Highley, Canton, (lhio, "
US-2753475-A,Goodyear,Goodyear Tire & Rubber,Deceleration sensing device ,Mark I Curl,19348,19348,20639,20639,https://patents.google.com/patent/US2753475A/en,https://patentimages.storage.googleapis.com/e0/ac/5c/a7882d6b2f3442/US2753475-drawings-page-1.png,"ENSING DEVICE Mark I. Curl, Cuyahoga Falls, Ohio, "
US-2799462-A,Goodyear,Goodyear Tire & Rubber,Anti-skid brake system for aircraft landing gear ,John R Steigerwald,20038,20038,21017,21017,https://patents.google.com/patent/US2799462A/en,https://patentimages.storage.googleapis.com/b9/4b/75/aacd904cb9405d/US2799462-drawings-page-1.png,"T LANDING GEAR John R. Steigerwald, Canton, Ohio, "
US-2595195-A,Goodyear,Goodyear Aircraft Corp,Governor for helicopter rotor blades ,Jr Harry L Hosterman,18108,18108,19113,19113,https://patents.google.com/patent/US2595195A/en,https://patentimages.storage.googleapis.com/86/c5/ff/4119619881c9e3/US2595195-drawings-page-1.png,"oR BLADES Harry L. Hosterman, Jr., Atwater, Ohio, "
US-3024603-A,Goodyear,Goodyear Aircraft Corp,Jet engine exhaust thrust reverser ,Donald B Tschudy,20754,20754,22718,22718,https://patents.google.com/patent/US3024603A/en,https://patentimages.storage.googleapis.com/b0/35/e9/174f1df1cfd5e8/US3024603-drawings-page-1.png," THRUST REVERSER Donald B. Tschudy, Canton, Ohio, "
US-2485218-A,Goodyear,Goodyear Aircraft Corp,Wing tip vortex reducer for aircraft ,Elgin L Shaw,15997,15997,18189,18189,https://patents.google.com/patent/US2485218A/en,https://patentimages.storage.googleapis.com/6e/25/a8/eaccfa0935cbd0/US2485218-drawings-page-1.png,"R ATRCRA'FT' Elgin L; Shaw, Guyahoga Falls, hio,- "
US-2844269-A,Goodyear,Goodyear Tire & Rubber,Container ,William F Durbin,20071,20071,21388,21388,https://patents.google.com/patent/US2844269A/en,https://patentimages.storage.googleapis.com/90/13/30/ecea0042cb9066/US2844269-drawings-page-1.png,"t F CONTAHNER William F. Durbin, Hartville, Ohio, "
US-2778585-A,Goodyear,Goodyear Aircraft Corp,Dynamic lift airship ,Donald B Tschudy,20092,20092,20842,20842,https://patents.google.com/patent/US2778585A/en,https://patentimages.storage.googleapis.com/09/0e/a6/d8efe322d46de0/US2778585-drawings-page-1.png,"IC LIFT AIRSI-HP Donald B. Tschudy, Canton, Ohio, "
US-2909194-A,Goodyear,Goodyear Tire & Rubber,Relay valve ,Barrington Charles Ernest,19770,19770,21843,21843,https://patents.google.com/patent/US2909194A/en,https://patentimages.storage.googleapis.com/e6/e2/40/a5b1924aa8fa92/US2909194-drawings-page-1.png,"E Charles Ernest Barrington, West Kirby, England, "
US-2058803-A,Goodyear,Goodyear Zeppelin Corp,Control for vessels ,"Wolfgang B Kiemperer, Herman R Liebert",12711,12711,13450,13450,https://patents.google.com/patent/US2058803A/en,https://patentimages.storage.googleapis.com/a4/a4/65/fa62213cc5fccb/US2058803-drawings-page-1.png,", Silver Lake, and Herman R. Liebert, Akron, h10, "
US-3026070-A,Goodyear,Goodyear Tire & Rubber,Fuel tank fitting ,"Robert W Sutton, John T Reynolds",21373,21373,22725,22725,https://patents.google.com/patent/US3026070A/en,https://patentimages.storage.googleapis.com/db/0f/42/8428c98d2cbf48/US3026070-drawings-page-1.png,"on, Akron, and John T. Reynolds, Tallmadge, Ohio, "
US-2448269-A,Goodyear,Goodyear Aircraft Corp,Balloon suspension patch ,"Oscar W Loudenslager, Royal C Gardner, Fern E Ensley",16862,16862,17776,17776,https://patents.google.com/patent/US2448269A/en,https://patentimages.storage.googleapis.com/fc/6d/16/4c626c24e90345/US2448269-drawings-page-1.png,"STATES PATENT OFFICE Fern E. Ensley, Akron, Ohio, "
US-2772101-A,Goodyear,Goodyear Tire & Rubber,Fitting for flexible wall tank ,Herbert D Smith,19758,19758,20786,20786,https://patents.google.com/patent/US2772101A/en,https://patentimages.storage.googleapis.com/29/8c/81/0289bfb3b34988/US2772101-drawings-page-1.png,"FLEXIBLE WALL TANK Herbert D. Smith, Akron, Ohio, "
US-2944772-A,Goodyear,Goodyear Tire & Rubber,Apparatus for modulating brake pressure ,"Edward T Armstrong, Frank H Highley",20778,20778,22109,22109,https://patents.google.com/patent/US2944772A/en,https://patentimages.storage.googleapis.com/2a/73/23/4595c3c1e350f5/US2944772-drawings-page-1.png,"Butler, N.J., and Frank H. Highley, Canton, Ohio, "
US-2511237-A,Goodyear,Goodyear Aircraft Corp,Shock absorbing strut ,"Ralph C Bateman, Melville M Pflug",17710,17710,18427,18427,https://patents.google.com/patent/US2511237A/en,https://patentimages.storage.googleapis.com/58/a7/a4/4252889ce8856b/US2511237-drawings-page-1.png,"Elkton, Md., and Melville M. 
Piug, Canton, Ohio, "
US-2781871-A,Goodyear,Goodyear Tire & Rubber,Hydraulic torque controller for brakes ,John L Altekruse,19827,19827,20870,20870,https://patents.google.com/patent/US2781871A/en,https://patentimages.storage.googleapis.com/e1/38/73/e135af8a2e4891/US2781871-drawings-page-1.png," BRAKES Iohn'L. Altekruse, Cuyalioga Falls, Ohio, "
US-2629571-A,Goodyear,Goodyear Aircraft Corp,Friction taxi lock for airplane cross-wind main landing wheels ,Wolf Edward,18857,18857,19414,19414,https://patents.google.com/patent/US2629571A/en,https://patentimages.storage.googleapis.com/6e/fe/d4/208dc0f168832b/US2629571-drawings-page-1.png,"ANDING WHEELS- Edward Wolf, Cuyahoga Falls, Ohio, "
US-2764372-A,Goodyear,Goodyear Tire & Rubber,Landing gear brake pressure metering apparatus ,"Roy W Baird, Lee M Snyder",19494,19494,20723,20723,https://patents.google.com/patent/US2764372A/en,https://patentimages.storage.googleapis.com/c3/0c/60/04ad9f99ea4524/US2764372-drawings-page-1.png,"TUS RoyW; Baird. and Lee .Mhsnyder, Akron, .Ohio, "
US-2710157-A,Goodyear,Goodyear Aircraft Corp,Double-y multiple wall attachment ,"Jr William C Johnson, Robert S Ross, Roger L Wolcott",19450,19450,20247,20247,https://patents.google.com/patent/US2710157A/en,https://patentimages.storage.googleapis.com/c6/84/a2/804672e29e3f92/US2710157-drawings-page-1.png,"iile Heights, and Roger L. Wolcott, Atwater, hio, "
US-2489115-A,Goodyear,Goodyear Aircraft Corp,Pin locking device for castered airplane main landing wheels ,Wolf Edward,17633,17633,18224,18224,https://patents.google.com/patent/US2489115A/en,https://patentimages.storage.googleapis.com/pages/US2489115-0.png,"LANDING WHEELS Edward Wolf, Cuyahoga Falls, Ohio, "
US-2736516-A,Goodyear,Goodyear Aircraft Corp,Steerable airplane landing wheel ,Wolf Edward,19476,19476,20513,20513,https://patents.google.com/patent/US2736516A/en,https://patentimages.storage.googleapis.com/ec/a6/c6/d08f3de1996d99/US2736516-drawings-page-1.png," LANDING WHEEL Edward Wolf, Cuyahoga Falls, Ohio, "
US-2856634-A,Goodyear,Goodyear Aircraft Corp,Methods and apparatus for making multi-axially stretched aircraft canopies and the like ,Robert S Ames,20253,20253,21479,21479,https://patents.google.com/patent/US2856634A/en,https://patentimages.storage.googleapis.com/f7/68/0b/1628fc04524b9c/US2856634-drawings-page-1.png,"ND THE LIKE Robert S. Ames, Cuyahoga Falls, Ohio, "
US-2589193-A,Goodyear,Goodyear Aircraft Corp,"Airfoil, and particularly helicopter blade ",Mayne Robert,17135,17135,19064,19064,https://patents.google.com/patent/US2589193A/en,https://patentimages.storage.googleapis.com/12/71/fa/84dede98e75b6f/US2589193-drawings-page-1.png,"LARLY HELICOPTER BLADE Robert Mayne, Akron, Ohio, "
US-2736514-A,Goodyear,Goodyear Aircraft Corp,Convertible aircraft ,Robert S Ross,19427,19427,20513,20513,https://patents.google.com/patent/US2736514A/en,https://patentimages.storage.googleapis.com/39/1b/f5/02f8e588bbb13d/US2736514-drawings-page-1.png,"RAFT Robert 5. Ross, 'Warrensville Heights, Ohio, "
US-2980369-A,Goodyear,Goodyear Tire & Rubber,Anti-skid system electric circuit ,Edgar J Ruof,21647,21647,22389,22389,https://patents.google.com/patent/US2980369A/en,https://patentimages.storage.googleapis.com/9c/48/92/1f53fb1f73136b/US2980369-drawings-page-1.png,"STEM ELECTRIC CIRCUIT Edgar J. Ruof, Akron, Ohio, "
US-2967415-A,Goodyear,Goodyear Tire & Rubber,Electrical heating element ,"Charles J Ford, John L Nisbet",20984,20984,22291,22291,https://patents.google.com/patent/US2967415A/en,https://patentimages.storage.googleapis.com/98/73/18/d03c3d0e911088/US2967415-drawings-page-1.png,"n, Ohio, and John L. Nisbet, Winston-Salem, N.C., "
US-2670162-A,Goodyear,Goodyear Aircraft Corp,Supporting enclosure for jettisonable flexible fuel cells ,Leonard J Proebstle,17953,17953,19778,19778,https://patents.google.com/patent/US2670162A/en,https://patentimages.storage.googleapis.com/40/df/68/98619015ec8e10/US2670162-drawings-page-1.png,"J. Proebstle, 
Goodyear Aircraft Massillon, Ohio, "
US-2956815-A,Goodyear,Goodyear Tire & Rubber,Means for reducing landing gear vibration ,Frank H Highley,21356,21356,22207,22207,https://patents.google.com/patent/US2956815A/en,https://patentimages.storage.googleapis.com/aa/1f/c3/9f0be519bfbfce/US2956815-drawings-page-1.png,"NG GEAR VIBRATION Frank H. Highley, Canton, Ohio, "
US-2753017-A,Goodyear,Goodyear Tire & Rubber,Anti-skid mechanism for master cylinder operated brake ,"Mark I Curl, Robert J Lammertse",18899,18899,20639,20639,https://patents.google.com/patent/US2753017A/en,https://patentimages.storage.googleapis.com/8b/19/6e/3b1b151a56cf99/US2753017-drawings-page-1.png,"hoga Falls, and Robert J. Lammertse, Akron, Ohio, "
US-3022412-A,Goodyear,Goodyear Tire & Rubber,Deicer ,Lawrence E Waters,21454,21454,22697,22697,https://patents.google.com/patent/US3022412A/en,https://patentimages.storage.googleapis.com/18/68/a1/4b1c2b1587ff88/US3022412-drawings-page-1.png,"412 DhHClER Lawrence E. Waters, Taiimadge, (Ghia, "
US-2949264-A,Goodyear,Goodyear Aircraft Corp,Multiple wall attachment element ,Remo J Laureti,20845,20845,22144,22144,https://patents.google.com/patent/US2949264A/en,https://patentimages.storage.googleapis.com/ab/53/69/efe5cef5a7e61b/US2949264-drawings-page-1.png,"L ATTACHMENT ELEMENT Remo J. Laureti, Stow, Ohio, "
US-2420313-A,Grumman,Grumman Aircraft Engineering C,Fluid pressure control valve ,Robert L Hall,16302,16302,17300,17300,https://patents.google.com/patent/US2420313A/en,https://patentimages.storage.googleapis.com/b7/bf/f1/8bc1facae80320/US2420313-drawings-page-1.png,"oN'rnoL VALVE Robert L; Hall, 
Huntington, N. Y., "
US-2673051-A,Lockheed,Lockheed Aircraft Corp,Parachute means for landing aircraft ,Eugene C Frost,18770,18770,19806,19806,https://patents.google.com/patent/US2673051A/en,https://patentimages.storage.googleapis.com/0f/34/33/f8e4e4f045858d/US2673051-drawings-page-1.png,"ANDING AIRCRAFT Eugene 0. Frost, Burbank, Calif., "
US-2934293-A,Lockheed,Lockheed Aircraft Corp,Emergency oxygen system for high altitude aircraft ,"Richard F Boehme, Daniel R Zuck",21170,21170,22032,22032,https://patents.google.com/patent/US2934293A/en,https://patentimages.storage.googleapis.com/04/15/6f/eae2c8a9ef3070/US2934293-drawings-page-1.png,"ngeles, and Daniel R. Zuck, San Fernando, Calif., "
US-2367538-A,Lockheed,Lockheed Aircraft Corp,Aircraft ,George C Sullivan,14727,14727,16453,16453,https://patents.google.com/patent/US2367538A/en,https://patentimages.storage.googleapis.com/b6/d4/8b/4533526437ea41/US2367538-drawings-page-1.png,"AIRCRAFT George C. Sullivan, Los Angeles, Calif., "
US-2550380-A,Lockheed,Lockheed Aircraft Corp,Progressive release jettison tank ,John E Redford,17273,17273,18742,18742,https://patents.google.com/patent/US2550380A/en,https://patentimages.storage.googleapis.com/70/08/23/8e193724e41daa/US2550380-drawings-page-1.png," JETTISON TANK John E. Redford, Glendale, Caliii, "
US-2829850-A,Lockheed,Lockheed Aircraft Corp,Aircraft ejection seat ,Irven H Culver,20772,20772,21283,21283,https://patents.google.com/patent/US2829850A/en,https://patentimages.storage.googleapis.com/69/87/8f/54baef9c0b6871/US2829850-drawings-page-1.png,"O AIRCRAFT EJECTION SEAT Culver, Burbank, Calif., "
US-2577287-A,Lockheed,Lockheed Aircraft Corp,Cargo aircraft ,George C Suliivan,15899,15899,18966,18966,https://patents.google.com/patent/US2577287A/en,https://patentimages.storage.googleapis.com/f8/41/75/456043ef09fe41/US2577287-drawings-page-1.png,"ENT OFFICE George G; Sullivan, Hollywood, Calif., "
US-3083938-A,Lockheed,Lockheed Aircraft Corp,Ejection seat and personnel separation device ,"Dennis W Brinkworth, Jr Guy L Smith",21768,21768,23103,23103,https://patents.google.com/patent/US3083938A/en,https://patentimages.storage.googleapis.com/90/ba/69/9d7a5e6d9e5a72/US3083938-drawings-page-1.png,"an Nuys, and Guy L. Smith, 512, Glendale, Califl, "
US-2510561-A,Lockheed,Lockheed Aircraft Corp,Airplane control surface ,Laval Fulvio M De,16275,16275,18420,18420,https://patents.google.com/patent/US2510561A/en,https://patentimages.storage.googleapis.com/d0/c1/f0/8222f5d87fbf84/US2510561-drawings-page-1.png," SURFACE Fulvio M. de Laval, Los Angeles, Calif., "
US-2955787-A,Lockheed,Lockheed Aircraft Corp,Auxiliary fuel tank ,"Robert F Ray, Eldred S Ansell, Glenn R Stephens",20816,20816,22200,22200,https://patents.google.com/patent/US2955787A/en,https://patentimages.storage.googleapis.com/8d/14/79/55054cf7dfc63f/US2955787-drawings-page-1.png,"a Hills, and Glenn R. Stephens, Glendale, Caliii, "
US-2591834-A,Lockheed,Lockheed Aircraft Corp,Retractable rocket launcher ,George J Kuka,17735,17735,19092,19092,https://patents.google.com/patent/US2591834A/en,https://patentimages.storage.googleapis.com/01/05/d4/59a1e56eb67008/US2591834-drawings-page-1.png,"ROCKET LAUNCHER- George J. Kuka, Burbank, Calif., "
